Order_Id,Custumer_Id ,Sales_Date,Sales_Month,Product,Product_Category,Quantity_Sold ,Unit_Price ,Discount(%),Total_Revenue,Sales_Region ,Revenue_per _sales
712,1643,2024-06-08,Jun-24,Shirt,Clothing,4,"$61,802.14",0%,"$507,455.70",Lagos,"$126,863.93"
713,1564,2024-02-25,Feb-24,Watch,Accessories,2,"$61,888.88",10%,"$508,168.90",Lagos,"$254,084.45"
714,1456,2024-06-25,Jun-24,Shoes,Clothing,4,"$61,975.62",0%,"$508,882.10",Kano,"$127,220.53"
715,1370,2025-06-17,Jun-25,Tv,Electronics,2,"$62,062.36",0%,"$509,595.30",Lagos,"$254,797.65"
716,1369,2024-06-29,Jun-24,Phone,Electronics,2,"$62,149.10",5%,"$510,308.50",Abuja,"$255,154.25"
717,1756,2025-07-23,Jul-25,Shirt,Clothing,1,"$62,235.84",5%,"$511,021.70",Lagos,"$511,021.70"
718,1138,2023-12-03,Dec-23,Headphones,Accessories,3,"$62,322.58",5%,"$511,734.90",Kano,"$170,578.30"
719,1362,2024-05-02,May-24,Tv,Electronics,2,"$62,409.32",0%,"$512,448.10",Lagos,"$256,224.05"
720,1472,2025-08-21,Aug-25,Laptop,Electronics,5,"$62,496.06",10%,"$513,161.30",Abuja,"$102,632.26"
721,1377,2024-08-18,Aug-24,Bag,Accessories,5,"$62,582.80",5%,"$513,874.50",Kano,"$102,774.90"
722,1776,2024-09-11,Sep-24,Headphones,Accessories,1,"$62,669.54",0%,"$514,587.70",Abuja,"$514,587.70"
723,1348,2024-06-11,Jun-24,Shoes,Clothing,4,"$62,756.28",0%,"$515,300.90",Lagos,"$128,825.23"
724,1437,2025-05-29,May-25,Shoes,Clothing,4,"$62,843.02",0%,"$516,014.10",Abuja,"$129,003.53"
725,1992,2025-08-10,Aug-25,Headphones,Accessories,3,"$62,929.76",0%,"$516,727.30",Abuja,"$172,242.43"
726,1748,2025-08-22,Aug-25,Tv,Electronics,3,"$63,016.50",0%,"$517,440.50",Kano,"$172,480.17"
727,1234,2023-09-27,Sep-23,Laptop,Electronics,4,"$63,103.24",0%,"$518,153.70",Port Harcourt,"$129,538.43"
728,1700,2025-06-24,Jun-25,Headphones,Accessories,2,"$63,189.98",0%,"$518,866.90",Lagos,"$259,433.45"
729,1205,2024-11-01,Nov-24,Shoes,Clothing,4,"$63,276.72",10%,"$519,580.10",Kano,"$129,895.03"
730,1268,2023-11-02,Nov-23,Bag,Accessories,2,"$63,363.46",10%,"$520,293.30",Port Harcourt,"$260,146.65"
731,1064,2024-02-14,Feb-24,Headphones,Accessories,5,"$63,450.20",0%,"$521,006.50",Abuja,"$104,201.30"
732,1666,2024-06-21,Jun-24,Headphones,Accessories,2,"$63,536.94",0%,"$521,719.70",Port Harcourt,"$260,859.85"
733,1930,2025-03-31,Mar-25,Watch,Accessories,4,"$63,623.68",0%,"$522,432.90",Abuja,"$130,608.23"
734,1015,2024-05-31,May-24,Phone,Electronics,2,"$63,710.42",0%,"$523,146.10",Port Harcourt,"$261,573.05"
735,1629,2025-01-08,Jan-25,Shirt,Clothing,4,"$63,797.16",0%,"$523,859.30",Lagos,"$130,964.83"
736,1901,2025-06-30,Jun-25,Laptop,Electronics,5,"$63,883.90",0%,"$524,572.50",Port Harcourt,"$104,914.50"
737,1447,2025-03-07,Mar-25,Phone,Electronics,1,"$63,970.64",0%,"$525,285.70",Kano,"$525,285.70"
738,1379,2025-05-07,May-25,Watch,Accessories,2,"$64,057.38",0%,"$525,998.90",Lagos,"$262,999.45"
739,1079,2024-05-19,May-24,Phone,Electronics,2,"$64,144.12",5%,"$526,712.10",Lagos,"$263,356.05"
740,1191,2025-08-31,Aug-25,Laptop,Electronics,3,"$64,230.86",0%,"$527,425.30",Abuja,"$175,808.43"
741,1170,2023-09-27,Sep-23,Shoes,Clothing,4,"$64,317.60",0%,"$528,138.50",Kano,"$132,034.63"
742,1655,2023-10-22,Oct-23,Phone,Electronics,1,"$64,404.34",10%,"$528,851.70",Abuja,"$528,851.70"
743,1345,2024-09-13,Sep-24,Bag,Accessories,3,"$64,491.08",5%,"$529,564.90",Kano,"$176,521.63"
744,1193,2024-01-04,Jan-24,Headphones,Accessories,3,"$64,577.82",0%,"$530,278.10",Lagos,"$176,759.37"
745,1411,2025-07-04,Jul-25,Shoes,Clothing,3,"$64,664.56",10%,"$530,991.30",Lagos,"$176,997.10"
746,1098,2024-08-04,Aug-24,Watch,Accessories,4,"$64,751.30",5%,"$531,704.50",Port Harcourt,"$132,926.13"
747,1320,2024-11-26,Nov-24,Tv,Electronics,5,"$64,838.04",0%,"$532,417.70",Lagos,"$106,483.54"
748,1556,2024-09-30,Sep-24,Watch,Accessories,4,"$64,924.78",5%,"$533,130.90",Abuja,"$133,282.73"
749,1124,2025-07-01,Jul-25,Phone,Electronics,4,"$65,011.52",0%,"$533,844.10",Abuja,"$133,461.03"
750,1607,2024-03-23,Mar-24,Watch,Accessories,3,"$65,098.26",10%,"$534,557.30",Lagos,"$178,185.77"
751,1768,2025-06-10,Jun-25,Laptop,Electronics,3,"$65,185.00",10%,"$535,270.50",Abuja,"$178,423.50"
752,1699,2024-10-22,Oct-24,Phone,Electronics,2,"$65,271.74",5%,"$535,983.70",Port Harcourt,"$267,991.85"
753,1406,2024-12-19,Dec-24,Phone,Electronics,2,"$65,358.48",10%,"$536,696.90",Abuja,"$268,348.45"
754,1288,2025-05-07,May-25,Shoes,Clothing,1,"$65,445.22",0%,"$537,410.10",Lagos,"$537,410.10"
755,1828,2025-08-12,Aug-25,Shirt,Clothing,4,"$65,531.96",10%,"$538,123.30",Kano,"$134,530.83"
756,1342,2023-11-09,Nov-23,Watch,Accessories,2,"$65,618.70",10%,"$538,836.50",Kano,"$269,418.25"
757,1931,2024-08-24,Aug-24,Phone,Electronics,1,"$65,705.44",0%,"$539,549.70",Kano,"$539,549.70"
758,1913,2023-09-21,Sep-23,Shirt,Clothing,4,"$65,792.18",5%,"$540,262.90",Kano,"$135,065.73"
759,1365,2025-02-27,Feb-25,Shoes,Clothing,3,"$65,878.92",0%,"$540,976.10",Abuja,"$180,325.37"
760,1223,2024-07-29,Jul-24,Phone,Electronics,5,"$65,965.66",10%,"$541,689.30",Lagos,"$108,337.86"
761,1634,2024-01-29,Jan-24,Watch,Accessories,5,"$66,052.40",10%,"$542,402.50",Kano,"$108,480.50"
762,1020,2025-08-02,Aug-25,Bag,Accessories,2,"$66,139.14",5%,"$543,115.70",Kano,"$271,557.85"
763,1044,2025-05-15,May-25,Bag,Accessories,4,"$66,225.88",5%,"$543,828.90",Lagos,"$135,957.23"
764,1014,2024-05-10,May-24,Laptop,Electronics,1,"$66,312.62",5%,"$544,542.10",Lagos,"$544,542.10"
765,1307,2025-08-06,Aug-25,Headphones,Accessories,2,"$66,399.36",5%,"$545,255.30",Kano,"$272,627.65"
766,1046,2025-07-03,Jul-25,Shirt,Clothing,4,"$66,486.10",10%,"$545,968.50",Kano,"$136,492.13"
767,1209,2025-01-19,Jan-25,Watch,Accessories,5,"$66,572.84",0%,"$546,681.70",Kano,"$109,336.34"
768,1996,2025-07-23,Jul-25,Shoes,Clothing,1,"$66,659.58",10%,"$547,394.90",Kano,"$547,394.90"
769,1676,2024-11-14,Nov-24,Shoes,Clothing,3,"$66,746.32",10%,"$548,108.10",Lagos,"$182,702.70"
770,1752,2025-02-22,Feb-25,Watch,Accessories,1,"$66,833.06",10%,"$548,821.30",Abuja,"$548,821.30"
771,1554,2025-02-25,Feb-25,Phone,Electronics,3,"$66,919.80",0%,"$549,534.50",Abuja,"$183,178.17"
772,1941,2024-01-05,Jan-24,Tv,Electronics,4,"$67,006.54",0%,"$550,247.70",Abuja,"$137,561.93"
773,1214,2024-07-23,Jul-24,Laptop,Electronics,3,"$67,093.28",0%,"$550,960.90",Lagos,"$183,653.63"
774,1146,2024-09-05,Sep-24,Shoes,Clothing,3,"$67,180.02",10%,"$551,674.10",Abuja,"$183,891.37"
775,1276,2025-01-09,Jan-25,Watch,Accessories,5,"$67,266.76",10%,"$552,387.30",Kano,"$110,477.46"
776,1209,2025-01-06,Jan-25,Bag,Accessories,4,"$67,353.50",0%,"$553,100.50",Abuja,"$138,275.13"
777,1345,2024-04-20,Apr-24,Phone,Electronics,1,"$67,440.24",0%,"$553,813.70",Lagos,"$553,813.70"
778,1875,2025-03-25,Mar-25,Shoes,Clothing,4,"$67,526.98",0%,"$554,526.90",Kano,"$138,631.73"
779,1333,2025-05-29,May-25,Shoes,Clothing,3,"$67,613.72",0%,"$555,240.10",Abuja,"$185,080.03"
780,1167,2024-04-05,Apr-24,Headphones,Accessories,2,"$67,700.46",10%,"$555,953.30",Kano,"$277,976.65"
781,1500,2023-12-07,Dec-23,Laptop,Electronics,5,"$67,787.20",0%,"$556,666.50",Lagos,"$111,333.30"
782,1577,2024-01-10,Jan-24,Bag,Accessories,4,"$67,873.94",10%,"$557,379.70",Lagos,"$139,344.93"
783,1135,2025-05-17,May-25,Tv,Electronics,5,"$67,960.68",0%,"$558,092.90",Abuja,"$111,618.58"
784,1520,2024-05-29,May-24,Headphones,Accessories,3,"$68,047.42",5%,"$558,806.10",Lagos,"$186,268.70"
785,1848,2023-11-10,Nov-23,Tv,Electronics,3,"$68,134.16",5%,"$559,519.30",Port Harcourt,"$186,506.43"
786,1412,2025-06-02,Jun-25,Shirt,Clothing,5,"$68,220.90",5%,"$560,232.50",Port Harcourt,"$112,046.50"
787,1055,2024-04-19,Apr-24,Watch,Accessories,5,"$68,307.64",0%,"$560,945.70",Kano,"$112,189.14"
788,1540,2023-12-11,Dec-23,Watch,Accessories,4,"$68,394.38",5%,"$561,658.90",Lagos,"$140,414.73"
789,1419,2025-05-13,May-25,Bag,Accessories,4,"$68,481.12",0%,"$562,372.10",Kano,"$140,593.03"
790,1121,2024-06-07,Jun-24,Phone,Electronics,4,"$68,567.86",5%,"$563,085.30",Port Harcourt,"$140,771.33"
791,1833,2024-04-22,Apr-24,Shoes,Clothing,2,"$68,654.60",10%,"$563,798.50",Port Harcourt,"$281,899.25"
792,1620,2024-02-02,Feb-24,Watch,Accessories,2,"$68,741.34",5%,"$564,511.70",Abuja,"$282,255.85"
793,1575,2025-06-18,Jun-25,Watch,Accessories,4,"$68,828.08",10%,"$565,224.90",Abuja,"$141,306.23"
794,1768,2024-09-20,Sep-24,Tv,Electronics,3,"$68,914.82",0%,"$565,938.10",Lagos,"$188,646.03"
795,1741,2024-06-25,Jun-24,Shirt,Clothing,1,"$69,001.56",5%,"$566,651.30",Abuja,"$566,651.30"
796,1997,2024-10-08,Oct-24,Tv,Electronics,2,"$69,088.30",0%,"$567,364.50",Kano,"$283,682.25"
797,1599,2024-08-25,Aug-24,Phone,Electronics,4,"$69,175.04",0%,"$568,077.70",Port Harcourt,"$142,019.43"
798,1529,2025-08-26,Aug-25,Tv,Electronics,3,"$69,261.78",5%,"$568,790.90",Lagos,"$189,596.97"
799,1656,2023-11-10,Nov-23,Watch,Accessories,1,"$69,348.52",5%,"$569,504.10",Abuja,"$569,504.10"
800,1323,2024-09-16,Sep-24,Watch,Accessories,1,"$69,435.26",5%,"$570,217.30",Kano,"$570,217.30"
801,1445,2024-09-05,Sep-24,Tv,Electronics,1,"$69,522.00",0%,"$570,930.50",Lagos,"$570,930.50"
802,1668,2025-08-11,Aug-25,Phone,Electronics,4,"$69,608.74",10%,"$571,643.70",Port Harcourt,"$142,910.93"
803,1769,2023-10-22,Oct-23,Laptop,Electronics,5,"$69,695.48",10%,"$572,356.90",Kano,"$114,471.38"
804,1029,2025-01-20,Jan-25,Watch,Accessories,3,"$69,782.22",5%,"$573,070.10",Lagos,"$191,023.37"
805,1040,2025-04-24,Apr-25,Phone,Electronics,3,"$69,868.96",10%,"$573,783.30",Lagos,"$191,261.10"
806,1252,2025-04-09,Apr-25,Shoes,Clothing,2,"$69,955.70",0%,"$574,496.50",Lagos,"$287,248.25"
807,1035,2024-07-02,Jul-24,Tv,Electronics,3,"$70,042.44",5%,"$575,209.70",Abuja,"$191,736.57"
808,1517,2025-09-12,Sep-25,Tv,Electronics,5,"$70,129.18",0%,"$575,922.90",Lagos,"$115,184.58"
809,1560,2025-01-31,Jan-25,Bag,Accessories,5,"$70,215.92",5%,"$576,636.10",Kano,"$115,327.22"
810,1906,2024-04-23,Apr-24,Phone,Electronics,5,"$70,302.66",10%,"$577,349.30",Kano,"$115,469.86"
811,1564,2024-04-03,Apr-24,Phone,Electronics,4,"$70,389.40",5%,"$578,062.50",Port Harcourt,"$144,515.63"
812,1251,2024-04-27,Apr-24,Shirt,Clothing,4,"$70,476.14",0%,"$578,775.70",Abuja,"$144,693.93"
813,1183,2025-01-20,Jan-25,Laptop,Electronics,3,"$70,562.88",10%,"$579,488.90",Lagos,"$193,162.97"
814,1076,2024-03-09,Mar-24,Laptop,Electronics,5,"$70,649.62",10%,"$580,202.10",Port Harcourt,"$116,040.42"
815,1878,2025-05-19,May-25,Bag,Accessories,1,"$70,736.36",0%,"$580,915.30",Abuja,"$580,915.30"
816,1561,2025-02-04,Feb-25,Laptop,Electronics,5,"$70,823.10",5%,"$581,628.50",Port Harcourt,"$116,325.70"
817,1352,2024-07-17,Jul-24,Shoes,Clothing,2,"$70,909.84",0%,"$582,341.70",Lagos,"$291,170.85"
818,1109,2023-11-27,Nov-23,Laptop,Electronics,3,"$70,996.58",10%,"$583,054.90",Lagos,"$194,351.63"
819,1310,2024-06-04,Jun-24,Shoes,Clothing,1,"$71,083.32",5%,"$583,768.10",Abuja,"$583,768.10"
820,1219,2024-05-02,May-24,Shirt,Clothing,1,"$71,170.06",0%,"$584,481.30",Lagos,"$584,481.30"
821,1665,2024-03-24,Mar-24,Headphones,Accessories,5,"$71,256.80",10%,"$585,194.50",Lagos,"$117,038.90"
822,1272,2023-11-02,Nov-23,Bag,Accessories,5,"$71,343.54",0%,"$585,907.70",Abuja,"$117,181.54"
823,1813,2024-01-16,Jan-24,Tv,Electronics,4,"$71,430.28",0%,"$586,620.90",Port Harcourt,"$146,655.23"
824,1576,2023-12-30,Dec-23,Headphones,Accessories,1,"$71,517.02",10%,"$587,334.10",Lagos,"$587,334.10"
825,1099,2024-03-23,Mar-24,Shirt,Clothing,3,"$71,603.76",5%,"$588,047.30",Lagos,"$196,015.77"
826,1655,2024-09-28,Sep-24,Shoes,Clothing,2,"$71,690.50",5%,"$588,760.50",Abuja,"$294,380.25"
827,1595,2025-01-07,Jan-25,Phone,Electronics,5,"$71,777.24",0%,"$589,473.70",Abuja,"$117,894.74"
828,1322,2024-01-28,Jan-24,Shoes,Clothing,4,"$71,863.98",0%,"$590,186.90",Lagos,"$147,546.73"
829,1227,2025-07-17,Jul-25,Laptop,Electronics,5,"$71,950.72",10%,"$590,900.10",Abuja,"$118,180.02"
830,1517,2023-11-17,Nov-23,Laptop,Electronics,3,"$72,037.46",10%,"$591,613.30",Port Harcourt,"$197,204.43"
831,1125,2024-05-29,May-24,Headphones,Accessories,3,"$72,124.20",5%,"$592,326.50",Kano,"$197,442.17"
832,1400,2024-05-10,May-24,Watch,Accessories,4,"$72,210.94",0%,"$593,039.70",Lagos,"$148,259.93"
833,1010,2023-10-16,Oct-23,Shirt,Clothing,5,"$72,297.68",5%,"$593,752.90",Port Harcourt,"$118,750.58"
834,1671,2024-10-28,Oct-24,Shirt,Clothing,2,"$72,384.42",10%,"$594,466.10",Lagos,"$297,233.05"
835,1711,2023-10-03,Oct-23,Watch,Accessories,1,"$72,471.16",10%,"$595,179.30",Abuja,"$595,179.30"
836,1853,2024-07-25,Jul-24,Laptop,Electronics,3,"$72,557.90",5%,"$595,892.50",Abuja,"$198,630.83"
837,1010,2024-10-11,Oct-24,Watch,Accessories,1,"$72,644.64",5%,"$596,605.70",Abuja,"$596,605.70"
838,1733,2024-03-02,Mar-24,Shoes,Clothing,4,"$72,731.38",0%,"$597,318.90",Lagos,"$149,329.73"
839,1818,2025-09-14,Sep-25,Watch,Accessories,5,"$72,818.12",0%,"$598,032.10",Port Harcourt,"$119,606.42"
840,1078,2025-08-19,Aug-25,Bag,Accessories,4,"$72,904.86",0%,"$598,745.30",Abuja,"$149,686.33"
841,1369,2024-09-26,Sep-24,Shirt,Clothing,1,"$72,991.60",0%,"$599,458.50",Port Harcourt,"$599,458.50"
842,1068,2025-02-26,Feb-25,Laptop,Electronics,5,"$73,078.34",5%,"$600,171.70",Lagos,"$120,034.34"
843,1336,2025-06-19,Jun-25,Headphones,Accessories,5,"$73,165.08",0%,"$600,884.90",Abuja,"$120,176.98"
844,1804,2024-04-02,Apr-24,Headphones,Accessories,4,"$73,251.82",10%,"$601,598.10",Lagos,"$150,399.53"
845,1953,2024-06-11,Jun-24,Tv,Electronics,5,"$73,338.56",0%,"$602,311.30",Kano,"$120,462.26"
846,1788,2024-07-26,Jul-24,Headphones,Accessories,2,"$73,425.30",5%,"$603,024.50",Kano,"$301,512.25"
847,1641,2025-06-17,Jun-25,Headphones,Accessories,5,"$73,512.04",5%,"$603,737.70",Abuja,"$120,747.54"
848,1680,2024-01-15,Jan-24,Shoes,Clothing,4,"$73,598.78",0%,"$604,450.90",Lagos,"$151,112.73"
849,1272,2025-05-21,May-25,Headphones,Accessories,3,"$73,685.52",10%,"$605,164.10",Port Harcourt,"$201,721.37"
850,1701,2025-06-23,Jun-25,Shirt,Clothing,2,"$73,772.26",0%,"$605,877.30",Lagos,"$302,938.65"
851,1216,2024-08-11,Aug-24,Laptop,Electronics,1,"$73,859.00",5%,"$606,590.50",Abuja,"$606,590.50"
852,1683,2024-11-13,Nov-24,Bag,Accessories,1,"$73,945.74",0%,"$607,303.70",Abuja,"$607,303.70"
853,1877,2024-05-01,May-24,Laptop,Electronics,1,"$74,032.48",0%,"$608,016.90",Port Harcourt,"$608,016.90"
854,1249,2023-10-01,Oct-23,Tv,Electronics,1,"$74,119.22",5%,"$608,730.10",Abuja,"$608,730.10"
855,1830,2024-11-09,Nov-24,Watch,Accessories,5,"$74,205.96",5%,"$609,443.30",Abuja,"$121,888.66"
856,1484,2024-06-09,Jun-24,Shirt,Clothing,5,"$74,292.70",0%,"$610,156.50",Port Harcourt,"$122,031.30"
857,1573,2025-04-03,Apr-25,Laptop,Electronics,3,"$74,379.44",10%,"$610,869.70",Lagos,"$203,623.23"
858,1486,2024-07-17,Jul-24,Tv,Electronics,1,"$74,466.18",10%,"$611,582.90",Abuja,"$611,582.90"
859,1095,2025-08-26,Aug-25,Bag,Accessories,1,"$74,552.92",0%,"$612,296.10",Abuja,"$612,296.10"
860,1078,2024-10-29,Oct-24,Headphones,Accessories,3,"$74,639.66",0%,"$613,009.30",Abuja,"$204,336.43"
861,1698,2024-08-26,Aug-24,Phone,Electronics,5,"$74,726.40",0%,"$613,722.50",Lagos,"$122,744.50"
862,1251,2025-07-16,Jul-25,Phone,Electronics,3,"$74,813.14",5%,"$614,435.70",Lagos,"$204,811.90"
863,1380,2024-05-21,May-24,Bag,Accessories,3,"$74,899.88",5%,"$615,148.90",Lagos,"$205,049.63"
864,1108,2025-01-27,Jan-25,Watch,Accessories,3,"$74,986.62",0%,"$615,862.10",Lagos,"$205,287.37"
865,1378,2025-04-06,Apr-25,Watch,Accessories,2,"$75,073.36",0%,"$616,575.30",Abuja,"$308,287.65"
866,1963,2025-02-11,Feb-25,Laptop,Electronics,4,"$75,160.10",5%,"$617,288.50",Kano,"$154,322.13"
867,1258,2024-04-02,Apr-24,Phone,Electronics,4,"$75,246.84",10%,"$618,001.70",Kano,"$154,500.43"
868,1783,2023-10-19,Oct-23,Laptop,Electronics,2,"$75,333.58",5%,"$618,714.90",Abuja,"$309,357.45"
869,1195,2024-07-16,Jul-24,Watch,Accessories,4,"$75,420.32",5%,"$619,428.10",Abuja,"$154,857.03"
870,1839,2024-08-29,Aug-24,Laptop,Electronics,1,"$75,507.06",0%,"$620,141.30",Abuja,"$620,141.30"
871,1284,2024-12-10,Dec-24,Bag,Accessories,1,"$75,593.80",0%,"$620,854.50",Kano,"$620,854.50"
872,1166,2025-02-06,Feb-25,Watch,Accessories,3,"$75,680.54",5%,"$621,567.70",Lagos,"$207,189.23"
873,1526,2024-04-13,Apr-24,Laptop,Electronics,1,"$75,767.28",10%,"$622,280.90",Lagos,"$622,280.90"
874,1244,2025-06-10,Jun-25,Phone,Electronics,2,"$75,854.02",10%,"$622,994.10",Lagos,"$311,497.05"
875,1921,2023-11-29,Nov-23,Tv,Electronics,5,"$75,940.76",0%,"$623,707.30",Abuja,"$124,741.46"
876,1511,2025-02-11,Feb-25,Bag,Accessories,4,"$76,027.50",5%,"$624,420.50",Abuja,"$156,105.13"
877,1493,2024-03-21,Mar-24,Phone,Electronics,1,"$76,114.24",0%,"$625,133.70",Port Harcourt,"$625,133.70"
878,1400,2024-02-15,Feb-24,Headphones,Accessories,2,"$76,200.98",0%,"$625,846.90",Abuja,"$312,923.45"
879,1993,2025-03-10,Mar-25,Tv,Electronics,3,"$76,287.72",5%,"$626,560.10",Kano,"$208,853.37"
880,1394,2024-08-12,Aug-24,Headphones,Accessories,5,"$76,374.46",0%,"$627,273.30",Abuja,"$125,454.66"
881,1713,2023-10-14,Oct-23,Bag,Accessories,5,"$76,461.20",0%,"$627,986.50",Lagos,"$125,597.30"
882,1990,2024-03-05,Mar-24,Shoes,Clothing,4,"$76,547.94",0%,"$628,699.70",Abuja,"$157,174.93"
883,1640,2024-07-02,Jul-24,Headphones,Accessories,5,"$76,634.68",0%,"$629,412.90",Abuja,"$125,882.58"
884,1541,2024-04-26,Apr-24,Watch,Accessories,4,"$76,721.42",10%,"$630,126.10",Kano,"$157,531.53"
885,1570,2024-05-02,May-24,Laptop,Electronics,3,"$76,808.16",0%,"$630,839.30",Abuja,"$210,279.77"
886,1860,2024-01-16,Jan-24,Laptop,Electronics,4,"$76,894.90",0%,"$631,552.50",Abuja,"$157,888.13"
887,1353,2025-02-28,Feb-25,Laptop,Electronics,4,"$76,981.64",0%,"$632,265.70",Abuja,"$158,066.43"
888,1237,2024-02-07,Feb-24,Tv,Electronics,4,"$77,068.38",10%,"$632,978.90",Abuja,"$158,244.73"
889,1971,2024-07-20,Jul-24,Laptop,Electronics,1,"$77,155.12",0%,"$633,692.10",Abuja,"$633,692.10"
890,1075,2024-02-01,Feb-24,Bag,Accessories,5,"$77,241.86",5%,"$634,405.30",Kano,"$126,881.06"
891,1367,2024-10-17,Oct-24,Headphones,Accessories,2,"$77,328.60",5%,"$635,118.50",Abuja,"$317,559.25"
892,1147,2024-10-28,Oct-24,Laptop,Electronics,1,"$77,415.34",10%,"$635,831.70",Abuja,"$635,831.70"
893,1813,2024-08-01,Aug-24,Tv,Electronics,2,"$77,502.08",5%,"$636,544.90",Abuja,"$318,272.45"
894,1680,2024-08-11,Aug-24,Shirt,Clothing,1,"$77,588.82",0%,"$637,258.10",Lagos,"$637,258.10"
895,1226,2025-08-04,Aug-25,Shirt,Clothing,2,"$77,675.56",0%,"$637,971.30",Kano,"$318,985.65"
896,1643,2025-04-09,Apr-25,Headphones,Accessories,1,"$77,762.30",0%,"$638,684.50",Abuja,"$638,684.50"
897,1750,2025-03-05,Mar-25,Watch,Accessories,1,"$77,849.04",0%,"$639,397.70",Abuja,"$639,397.70"
898,1580,2023-10-10,Oct-23,Bag,Accessories,2,"$77,935.78",10%,"$640,110.90",Port Harcourt,"$320,055.45"
899,1825,2024-06-11,Jun-24,Shoes,Clothing,1,"$78,022.52",5%,"$640,824.10",Abuja,"$640,824.10"
900,1587,2025-01-15,Jan-25,Watch,Accessories,4,"$78,109.26",10%,"$641,537.30",Lagos,"$160,384.33"
901,1381,2024-05-25,May-24,Shoes,Clothing,3,"$78,196.00",0%,"$642,250.50",Lagos,"$214,083.50"
902,1082,2024-03-21,Mar-24,Headphones,Accessories,3,"$78,282.74",0%,"$642,963.70",Abuja,"$214,321.23"
903,1290,2025-03-27,Mar-25,Watch,Accessories,5,"$78,369.48",5%,"$643,676.90",Abuja,"$128,735.38"
904,1936,2023-10-14,Oct-23,Phone,Electronics,1,"$78,456.22",0%,"$644,390.10",Kano,"$644,390.10"
905,1578,2025-01-28,Jan-25,Watch,Accessories,5,"$78,542.96",10%,"$645,103.30",Lagos,"$129,020.66"
906,1563,2024-03-11,Mar-24,Bag,Accessories,5,"$78,629.70",0%,"$645,816.50",Kano,"$129,163.30"
907,1993,2025-06-12,Jun-25,Laptop,Electronics,3,"$78,716.44",0%,"$646,529.70",Lagos,"$215,509.90"
908,1440,2024-12-17,Dec-24,Shirt,Clothing,1,"$78,803.18",5%,"$647,242.90",Lagos,"$647,242.90"
909,1528,2024-04-02,Apr-24,Headphones,Accessories,1,"$78,889.92",5%,"$647,956.10",Lagos,"$647,956.10"
910,1610,2025-05-16,May-25,Phone,Electronics,3,"$78,976.66",10%,"$648,669.30",Port Harcourt,"$216,223.10"
911,1874,2024-05-30,May-24,Bag,Accessories,1,"$79,063.40",10%,"$649,382.50",Kano,"$649,382.50"
912,1159,2023-10-17,Oct-23,Shirt,Clothing,2,"$79,150.14",10%,"$650,095.70",Abuja,"$325,047.85"
913,1117,2024-05-07,May-24,Tv,Electronics,1,"$79,236.88",0%,"$650,808.90",Abuja,"$650,808.90"
914,1348,2023-10-09,Oct-23,Tv,Electronics,4,"$79,323.62",0%,"$651,522.10",Abuja,"$162,880.53"
915,1416,2025-04-27,Apr-25,Shirt,Clothing,5,"$79,410.36",10%,"$652,235.30",Lagos,"$130,447.06"
916,1297,2023-12-20,Dec-23,Shirt,Clothing,5,"$79,497.10",10%,"$652,948.50",Lagos,"$130,589.70"
917,1675,2024-05-10,May-24,Laptop,Electronics,1,"$79,583.84",0%,"$653,661.70",Abuja,"$653,661.70"
918,1448,2024-12-30,Dec-24,Laptop,Electronics,2,"$79,670.58",10%,"$654,374.90",Abuja,"$327,187.45"
919,1504,2024-04-26,Apr-24,Bag,Accessories,3,"$79,757.32",0%,"$655,088.10",Abuja,"$218,362.70"
920,1329,2025-05-11,May-25,Bag,Accessories,3,"$79,844.06",10%,"$655,801.30",Abuja,"$218,600.43"
921,1369,2024-10-13,Oct-24,Shoes,Clothing,1,"$79,930.80",0%,"$656,514.50",Kano,"$656,514.50"
922,1569,2023-10-02,Oct-23,Shirt,Clothing,5,"$80,017.54",10%,"$657,227.70",Kano,"$131,445.54"
923,1598,2025-07-09,Jul-25,Watch,Accessories,2,"$80,104.28",0%,"$657,940.90",Lagos,"$328,970.45"
924,1637,2024-04-19,Apr-24,Laptop,Electronics,1,"$80,191.02",0%,"$658,654.10",Lagos,"$658,654.10"
925,1018,2025-01-27,Jan-25,Watch,Accessories,5,"$80,277.76",10%,"$659,367.30",Kano,"$131,873.46"
926,1041,2024-04-17,Apr-24,Shirt,Clothing,5,"$80,364.50",10%,"$660,080.50",Lagos,"$132,016.10"
927,1354,2025-09-04,Sep-25,Watch,Accessories,3,"$80,451.24",10%,"$660,793.70",Port Harcourt,"$220,264.57"
928,1869,2025-07-10,Jul-25,Bag,Accessories,1,"$80,537.98",5%,"$661,506.90",Port Harcourt,"$661,506.90"
929,1540,2024-07-09,Jul-24,Shoes,Clothing,5,"$80,624.72",0%,"$662,220.10",Abuja,"$132,444.02"
930,1920,2025-06-27,Jun-25,Bag,Accessories,3,"$80,711.46",10%,"$662,933.30",Lagos,"$220,977.77"
931,1150,2023-10-06,Oct-23,Phone,Electronics,1,"$80,798.20",10%,"$663,646.50",Lagos,"$663,646.50"
932,1154,2025-02-24,Feb-25,Tv,Electronics,2,"$80,884.94",0%,"$664,359.70",Lagos,"$332,179.85"
933,1672,2023-11-19,Nov-23,Headphones,Accessories,1,"$80,971.68",5%,"$665,072.90",Abuja,"$665,072.90"
